NAME,ADDRESS,CATEGORY,DESCRIPTION,COUNTY,LATITUDE,LONGITUDE,RATING
Sl?nic-Moldova,Bacau,"City, Town or Village","Sl?nic-Moldova (in the past Sl?nic and Sl?nic in Hungarian Szlanikf�rd?) is a city in Bac?u County, Moldova, Romania, consisting of the localities Cerdac, Cire?oaia and Sl?nic-Moldova (residence).",Bac?u,46.22225,26.46807,0
Prim?ria Sl?nic Moldova,Strada Vasile Alecsandri 605500 Sl?nic-Moldova,Government or Community Facility,N/A,Bac?u,46.20864,26.43977,0
Parcul Din Slanic Moldova,Strada Prim?verii 605500 Sl?nic-Moldova,Recreation,N/A,Bac?u,46.22304,26.47676,0
Casa Andra- Sl?nic Moldova,Strada Nicolae B?lcescu 605500 Sl?nic-Moldova,Hotel,N/A,Bac?u,46.22023,26.45535,0
Moldova,Moldova,Administrative Region,Coordinates: 47�N 29�E,Bac?u,47.0246,28.83243,0
Sanatoriul Balnear Sl?nic Moldova,605500 Sl?nic-Moldova,Hospital or Healthcare Facility,N/A,Bac?u,46.20734,26.43926,0
Oficiul Po?tal Sl?nic Moldova,Strada ?tefan cel Mare 605500 Sl?nic-Moldova,Post Office,N/A,Bac?u,46.21183,26.44275,0
P?str?varia Sl?nic Moldova,DJ116A 605500 Sl?nic-Moldova,Restaurant,N/A,Bac?u,46.20177,26.42657,0
Slanic Moldova - Hotel Venus,Strada Mihai Eminescu 605500 Sl?nic-Moldova,Hotel,"Hotel Venus ** este situat �n centrul sta?iunii Sl?nic Moldova, pe Strada Mihai Eminescu num?rul 1, �n apropierea primelor izvoare minerale din sta?iune. �n Sl?nic Moldova se poate ajunge, din T�rgu Ocna, pe DN12B, aproximativ 18 km. Cu trenul se merge p�n? la ?Saline hc?, de unde exist? autobuze p�n? la Sl?nic Moldova. Hotelul Venus a fost renovat �n anul 2010 prin refacerea instala?iei termice, repara?ii de zid?rie ?i zugr?veal?, mochetarea holurilor, modernizarea recep?iei ?i a holului de la recep?ie, amenajarea unui spa?iu pentru bagajele turi?tilor, schimbarea cu termopan a t�mpl?riei existente la toate camerele, amenajare sal? de fitness, modernizarea spa?iilor destinate masajului, a fost dat? �n folosin?? sauna, montarea unui jacuzzi modern, reintroducerea �n circuit a s?lii de club pentru distrac?ie ?i agrement, redeschiderea terasei de var?. Hotelul Venus dispune de 10 etaje ?i 450 de locuri de cazare, �mp?r?ite �n 195 de camere duble twin, 9 semi-apartamente ?i 8 apartamente. Camerele duble sunt dotate cu balcon (cele cu vedere spre fa?a hotelului), 2 paturi twin, televizor, telefon ?i baie proprie. Apartamentele sunt formate din hol, living, dormitor ?i baie proprie, dispun de pat matrimonial �n dormitor ?i canapea extensibil? �n living ?i au 2 televizoare. Hotelul Venus dispune de parcare proprie gratuit? cu o capacitate de 40 de locuri, lift, masaj, saun?, teren de sport, biliard, seif la recep?ie, teras? ?i gradin? de var?. ",Bac?u,46.20585,26.43434,0
Sl?nic,Strada Nicolae B?lcescu 605500 Sl?nic-Moldova (Slanic-Moldova),Restaurant,"Sl?nic (Romanian pronunciation:�[sl??nik]) is one of the 14 towns of Prahova County, Romania, historically and currently known as a salt extraction center, as well as a spa town, with salt lakes. Two villages, Gro?ani and Pr?jani, are administered by the town.",Bac?u,46.20654,26.43821,0
Sl?nic,Prahova,"City, Town or Village","Sl?nic (Romanian pronunciation:�[sl??nik]) is one of the 14 towns of Prahova County, Romania, historically and currently known as a salt extraction center, as well as a spa town, with salt lakes. Two villages, Gro?ani and Pr?jani, are administered by the town.",Bac?u,45.23544,25.94011,0
Sl?nic,Aninoasa,Administrative Region,"Sl?nic (Romanian pronunciation:�[sl??nik]) is one of the 14 towns of Prahova County, Romania, historically and currently known as a salt extraction center, as well as a spa town, with salt lakes. Two villages, Gro?ani and Pr?jani, are administered by the town.",Bac?u,45.23068,24.8925,0
M?n?stirea Sl?nic,Sl?nic-Moldova,Religious Place,"25 vietutori, viata de obste Hram: Nasterea Maicii Domnului, Schimbarea la Fata, Sfantul Calinic de la Cernica Acces: dupa 3 km E din loc. Domnesti, venind dinspre Curtea de Arges, situata pe DN 73C Curtea de Arges (22 km)- Campulung-Muscel (22 km), DL spre N, 4,5 km pana la Manastirea Slanic. Din satul Slanic, venind dinspre Campulung-Muscel, 2 km pana la intersectia spre manastire; Staret: arhim. Teofil Badoi; Cazare: 60 de locuri Adresa: sat Slanic, com. Aninoasa, 117037, jud. Arges",Bac?u,46.22326,26.52513,0
Moldova Nou?,Cara?-Severin,"City, Town or Village","Moldova Nou? (in Hungarian, �jmoldova, in Czech Nov� Moldava, in German Neumoldowa, in Serba Nova Moldava or Bo?niak) is a town in Caras-Severin County, Banat, Romania, composed of the localities M?ce?ti, Moldova Nou? and Moldovita. It has a population of over 13,000 inhabitants. It is one of the most important cities of the county.",Bac?u,44.7347,21.66559,0
Salina Sl?nic Prahova,237303 Sl?nic,Sights & Museums,"Sl?nic mine is an old salt mine, located in Sl?nic, Prahova County, Romania, just 100 km north of Bucharest. The salt mine is closed for extraction purposes, but is open for visitors, featuring a microclimate with natural air-conditioning and constant temperature and atmospheric pressure throughout the year. It is made up of two levels, named Unirea and Mihai. Many of the visitors come for its supposed healing effects due to the purity of the air. Throughout the mine you will find various types of equipment for recreational activity such as playground equipment and some ping-pong tables. One area is sectioned off and is being used for medical patients with lung cancer to come and rest. The main elevator shaft is unique in that it has no metallic parts due to rust. After an elevator accident in 2014, minivans are used to spiral visitors up and down.[citation needed]",Bac?u,45.2359,25.94163,0
Restaurant Laporta Slanic,Strada Nicolae B?lcescu 605500 Sl?nic-Moldova,Restaurant,N/A,Bac?u,46.206352,26.438081,0
Sl?nic-Moldova,"Bac?u, Romania",Attraction,"Sl?nic Moldova is a town and a spa resort in Bac?u County, Romania. The town administers two villages, Cerdac and Cire?oaia.",Bac?u,45.98740138,26.14103444,0
"poblana near S?rata, Porumbacu de Jos, Romania",N/A,undefined,"Porumbacu de Jos (German: Unter-Bornbach; Hungarian: Als�porumb�k) is a commune in Sibiu County, Transylvania, central Romania, first documented in 1473. It is composed of five villages: Colun, Porumbacu de Jos, Porumbacu de Sus, S?rata and Scoreiu.",Bac?u,45.73893,24.50384,0
"poblana near S?rata, Romania",N/A,undefined,N/A,Bac?u,46.5025,26.87692,0
"poblana near S?rata, Bistrita, Romania",N/A,undefined,N/A,Bac?u,47.07247,24.43524,0
"poblana near S?rata, Ulmeni, Romania",N/A,undefined,N/A,Bac?u,45.06028,26.60804,0
"poblana near S?rata, Panticeu, Romania",N/A,undefined,"Panticeu (Hungarian: P�nc�lcseh; German: B�hmischhofen) is a commune in the northern part of Cluj County, Romania. It is composed of five villages: C?t?lina (Szentkatolnadorna), Cuble?u Some?an (Magyark�bl�s), D�rja (Magyarderzse), Panticeu and S?rata (Sz�telke).",Bac?u,47.05476,23.49824,0
"poblana near S?rata, Solon?, Romania",N/A,undefined,"Solon? is a commune in Bac?u County, Romania. It is composed of three villages: Cucuie?i, S?rata and Solon?.",Bac?u,46.56737,26.55104,0
"poblana near S?rata, Dobreni, Romania",N/A,undefined,N/A,Bac?u,46.98815,26.38826,0
Poiana S?rat?,Oituz,Administrative Region,Pe 23 februarie va avea loc o �nt�lnire a wikipedi?tilor din zona Moldovei �n Ia?i. Detalii ?i �nscrieri �n pagina �nt�lnirii.,Bac?u,46.14235,26.45591,0
?coala Primar? Poiana S?rat?,DN11 607371 Oituz,Educational Facility,N/A,Bac?u,46.14312,26.45552,0
Oficiu Po?tal Poiana S?rat?,DN11 607371 Oituz,Post Office,N/A,Bac?u,46.14168,26.45433,0
Strada Poiana M?rului (Strada Poiana Marului),125300 R�mnicu S?rat,Street or Square,N/A,Bac?u,45.38876,27.04431,0
Popas Poiana Sarata.,DN11 Oituz,Restaurant,N/A,Bac?u,46.12037,26.43007,0
"Pensiunea Maria, Poiana Sarata",DN11 607371 Oituz,Motel,"Maria Poiana Sarata guest house is in Poiana Sarata and offers free WiFi internet access, a barbecue and a terrace. A bar is available to guests. Free private parking is available on site. All rooms have a flat-screen TV with satellite channels. Some units have a seating area. Guests can enjoy a cup of coffee or tea while admiring mountain or garden views. The rooms have a private bathroom. Guests have access to the shared kitchen. In the surroundings, guests can practice various activities such as horse riding and cycling. The nearest airport is Bacau International Airport, located 55 km from the property. Couples particularly appreciate this location. They gave him a score of 9.5 for a stay for 2 people. We speak your language!",Bac?u,46.14225,26.45483,0
"poblana near Sarata, Saratskyi raion, Ukraine",N/A,undefined,"Sarata Raion (Ukrainian: ?????????? ?????) is a raion (district) in Odessa Oblast of Ukraine. It is part of the historical region of Bessarabia. Its administrative center is the urban-type settlement of Sarata. Population: 45,145?(2015 est.)[1]",Bac?u,46.02715,29.68357,0
"poblana near Sarata, Putylskyi raion, Ukraine",N/A,undefined,"Sarata Raion (Ukrainian: ?????????? ?????) is a raion (district) in Odessa Oblast of Ukraine. It is part of the historical region of Bessarabia. Its administrative center is the urban-type settlement of Sarata. Population: 45,145?(2015 est.)[1]",Bac?u,47.78685,24.98328,0
Poiana S?rat?,"Bac?u, Romania",Attraction,"Oituz (formerly Groze?ti; Hungarian: Gorzafalva or Ojtoz) is a commune in Bac?u County, Romania. It is composed of six villages: C?lc�i (Z�ldlonka), Ferestr?u-Oituz (F?r�szfalva), H�rja (Herzsa), Marginea, Oituz and Poiana S?rat? (S�smez?).",Bac?u,46.32513267,26.18822667,0
T�rgu Ocna,Bacau,"City, Town or Village","T�rgu Ocna (Romanian pronunciation:�[?t?r?u ?okna]) is a town in Bac?u County, Romania, situated on the left bank of the Trotu? River, an affluent of the Siret, and on a branch railway which crosses the Ghime? Pass from Moldavia into Transylvania. T�rgu Ocna is built among the Carpathian Mountains on bare hills formed of rock salt. In fact the English translation of Ocna is salt mine.",Bac?u,46.28002,26.6052,0
Salina T�rgu Ocna,605600 T�rgu Ocna,Sights & Museums,"The T�rgu Ocna mine is a large salt mine located in eastern Romania in Bac?u County, close to T�rgu Ocna. T�rgu Ocna represents one of the largest salt reserves in Romania having estimated reserves of 229 million tonnes of NaCl.[1]",Bac?u,46.28799,26.60356,0
Gara T�rgu Ocna,Strada G?rii 605600 T�rgu Ocna,Railway Station,N/A,Bac?u,46.27911,26.62599,0
Prim?ria T�rgu Ocna,Strada Trandafirilor 605600 T�rgu Ocna,Government or Community Facility,N/A,Bac?u,46.27888,26.60597,0
Gara T�rgu Ocna,Strada C?pitan Bu?il? 605600 T�rgu Ocna,Railway Station,N/A,Bac?u,46.28202,26.60685,0
Poli?ia T�rgu Ocna,Strada Gheorghe Asachi 605600 T�rgu Ocna,Police Station,N/A,Bac?u,46.27853,26.60496,0
Casa Creanga Targu Ocna,Strada Alexandru Vlahu?? 605600 T�rgu Ocna,Hotel,N/A,Bac?u,46.280998,26.62243,0
Intrarea T�rgu Ocna,051321 Bucharest,Street or Square,N/A,Bac?u,44.39325,26.05911,0
Alexandra Styl - Tg. Ocna,Strada 9 Mai 605600 T�rgu Ocna,Service,N/A,Bac?u,46.28053,26.61041,0
Piscina Targu Ocna,DJ116C 605600 T�rgu Ocna,Sport Facility/Venue,"�n celebra sta?iune b?c?uan? este deschis, de la 1 iunie, singurul ?trand cu ap? s?rat? din regiunea Moldovei. Baza de agrement este situat? la 70 de kilometri de municipiul Bac?u, iar turi?tii g?sesc aici o multitudine de modalit??i de petrecere a timpului. ?TIRI PE ACEEA?I TEM? R?zboiul daco-roman se mut? �n pasajul rutier Oituz-?tefan Gu?e Forbes: Cine sunt medicii care se lupt? pe pia?a de fertilizare in vit... Edward Maya ?i Robert Ramirez vin la Bac?u Dac? vre?i s? fugi?i de c?ldura din apartamente ?i de betoanele �ncinse, o variant? de petrecere a timpului liber poate fi Salina T�rgu Ocna, situat? la poalele mun?ilor Nemira ?i Berzun?i. Vara trecut? a fost inaugurat singurul ?trand cu ap? s?rat? din zon?, unde at�t b?c?uanii, c�t ?i turi?tii din ?ar?, pot �mbina tratamentul cu relaxarea. Citeste mai mult: /adevarul.ro/locale/bacau/bacau-relaxare-tratament-bazin-targu-ocna-1_50adb27e7c42d5a663993f2f/index.html",Bac?u,46.27465,26.59506,0
